Procedure_Code,Region,Avg_Charge
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MS - Gulfport,72522.78645833333
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MS - Hattiesburg,35040.58203125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MS - Jackson,43663.353190104164
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MS - Meridian,30654.2666015625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MS - Oxford,29563.7158203125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MS - Tupelo,30999.423177083332
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MT - Billings,27766.74853515625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MT - Great Falls,32840.328125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,MT - Missoula,36065.9208984375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Asheville,32566.3935546875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Charlotte,40411.873914930555
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Durham,37475.68419471154
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Greensboro,23860.158854166668
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Greenville,33100.47265625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Hickory,44512.8154296875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Raleigh,36376.538529829544
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Wilmington,38360.404296875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NC - Winston-Salem,39745.19921875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,ND - Bismarck,28559.0498046875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,ND - Fargo/Moorhead MN,29861.271875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,ND - Grand Forks,31043.625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,ND - Minot,27912.80078125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NE - Lincoln,32203.83056640625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NE - Omaha,43650.25306919643
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NH - Lebanon,31725.473307291668
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NH - Manchester,40477.821180555555
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NJ - Camden,73994.387890625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NJ - Hackensack,64992.68694196428
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NJ - Morristown,67115.97526041667
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NJ - New Brunswick,78991.95182291667
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NJ - Newark,91080.62890625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NJ - Paterson,57649.16796875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NJ - Ridgewood,60314.716796875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NM - Albuquerque,39823.8939453125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NV - Las Vegas,82907.06380208333
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NV - Reno,55257.967447916664
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Albany,35266.903211805555
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Binghamton,27307.2685546875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Bronx,39999.8984375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Buffalo,22548.768229166668
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - East Long Island,51592.368861607145
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Elmira,24725.9921875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Manhattan,51909.67736816406
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Rochester,23125.47802734375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Syracuse,29716.02099609375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - White Plains,51042.807421875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Akron,39284.769140625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Canton,22001.552083333332
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Cincinnati,38130.23423549107
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Cleveland,37527.14895148026
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Columbus,37485.90923713235
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Dayton,48184.664713541664
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Elyria,29697.2958984375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Kettering,50242.4267578125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Toledo,44482.89019097222
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OH - Youngstown,36254.154541015625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OK - Lawton,36276.697265625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OK - Oklahoma City,47946.640299479164
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OK - Tulsa,34816.78089488636
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OR - Bend,42474.51953125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OR - Eugene,42548.7578125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OR - Medford,38503.4833984375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OR - Portland,41135.485276442305
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,OR - Salem,41268.69140625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Allentown,67369.61640625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Altoona,29580.7783203125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Danville,39987.8896484375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Erie,35939.73095703125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Harrisburg,37306.18706597222
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Johnstown,30557.9033203125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Lancaster,55761.599609375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Philadelphia,82176.51255580357
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Pittsburgh,32077.19997829861
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Reading,45204.46328125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Sayre,34162.650390625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Scranton,36527.96728515625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - Wilkes-Barre,60587.474609375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PA - York,26186.143229166668
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,RI - Providence,33201.91796875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,SC - Charleston,51865.326953125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,SC - Columbia,51977.96240234375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,SC - Florence,62632.236979166664
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,SC - Greenville,50061.62053571428
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,SC - Spartanburg,45967.09375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,SD - Rapid City,36003.8076171875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,SD - Sioux Falls,34580.285807291664
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TN - Chattanooga,51413.8515625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TN - Jackson,52885.214192708336
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TN - Johnson City,35291.333658854164
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TN - Kingsport,43256.80224609375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TN - Knoxville,33824.859197443184
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TN - Memphis,53762.82936789773
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TN - Nashville,43578.71866122159
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Abilene,48602.256510416664
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Amarillo,48063.727864583336
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Austin,62785.98508522727
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Beaumont,52174.46875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Bryan,71344.599609375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Corpus Christi,75859.3671875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Dallas,54446.587713068184
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - El Paso,68059.49658203125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Fort Worth,56727.98880208333
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Harlingen,56758.6234375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Houston,56338.80790441176
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Longview,58411.3828125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Lubbock,63721.162109375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - McAllen,73554.2578125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Odessa,38642.123046875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - San Angelo,54727.185546875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - San Antonio,53068.552408854164
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Temple,44747.314453125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Tyler,56903.115625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Victoria,55044.92578125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Waco,32352.724609375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,TX - Wichita Falls,36878.0
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,UT - Ogden,34529.024088541664
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,UT - Provo,32703.7392578125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,UT - Salt Lake City,35740.626953125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VA - Arlington,36350.919921875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VA - Charlottesville,35547.01640625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VA - Lynchburg,26981.107421875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VA - Newport News,33750.20390625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VA - Norfolk,35924.634114583336
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VA - Richmond,62361.393359375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VA - Roanoke,41229.463169642855
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VA - Winchester,21613.59375
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VT - Burlington,28809.71171875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WA - Everett,42345.757161458336
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WA - Olympia,59483.6171875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WA - Seattle,50158.18200683594
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WA - Spokane,36928.762251420456
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WA - Tacoma,73330.9546875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WA - Yakima,29262.298828125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WI - Appleton,21702.6845703125
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WI - Green Bay,35230.13560267857
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WI - La Crosse,33735.576171875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WI - Madison,40113.569010416664
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WI - Marshfield,31856.729166666668
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WI - Milwaukee,41396.53541100543
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WI - Neenah,25114.857421875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WI - Wausau,30725.06640625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WV - Charleston,33640.232096354164
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WV - Huntington,33734.1796875
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WV - Morgantown,30531.859765625
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,WY - Casper,50638.734375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AK - Anchorage,40857.3642578125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AL - Birmingham,40522.59142127404
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AL - Huntsville,49114.1328125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AL - Mobile,39961.078125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AL - Montgomery,32211.4716796875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AL - Tuscaloosa,42439.83203125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AR - Fort Smith,25608.974609375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AR - Jonesboro,12933.0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AR - Little Rock,29792.329427083332
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AR - Springdale,33482.245442708336
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AR - Texarkana,34837.3828125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AZ - Mesa,44364.953125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AZ - Phoenix,43414.86640625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AZ - Sun City,47205.2890625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,AZ - Tucson,42426.90673828125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Alameda County,114502.078125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Bakersfield,52172.32421875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Contra Costa County,124163.6328125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Fresno,48410.421875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Los Angeles,71289.6759765625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Modesto,71414.60546875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Orange County,58656.54253472222
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Palm Springs/Rancho M,92681.2578125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Redding,46836.078125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Sacramento,65408.23984375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Salinas,55367.494140625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - San Bernardino,54398.2390625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - San Diego,57280.370225694445
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - San Francisco,93037.02734375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - San Jose,86737.59765625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - San Luis Obispo,92628.46484375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - San Mateo County,132962.21875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Santa Barbara,42897.76611328125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Santa Cruz,79207.0625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Stockton,75747.21875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CA - Ventura,63914.826822916664
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CO - Colorado Springs,41359.4580078125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CO - Denver,42295.3720703125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CO - Fort Collins,32613.36328125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CO - Grand Junction,29240.19921875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CO - Greeley,33673.3125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CO - Pueblo,50553.357421875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CT - Bridgeport,45541.5546875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CT - Hartford,26102.041796875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,CT - New Haven,34021.429296875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,DC - Washington,23406.38263494318
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,DE - Wilmington,40525.263671875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Bradenton,50462.861328125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Clearwater,45733.466796875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Fort Lauderdale,53064.92788461538
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Fort Myers,48750.349888392855
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Gainesville,55155.009765625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Hudson,70987.68880208333
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Jacksonville,53572.97154017857
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Lakeland,37500.0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Miami,60691.8896484375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Ocala,49291.5537109375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Orlando,46419.16744791667
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Ormond Beach,32642.5263671875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Panama City,48517.2294921875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Pensacola,53776.407924107145
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Sarasota,43231.40234375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - St. Petersburg,44221.71875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Tallahassee,29143.865885416668
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,FL - Tampa,58756.8173828125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,GA - Albany,35084.3212890625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,GA - Atlanta,39673.45952690972
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,GA - Augusta,36514.29248046875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,GA - Columbus,29637.076171875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,GA - Macon,30716.563802083332
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,GA - Rome,42834.85546875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,GA - Savannah,41478.369140625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,HI - Honolulu,35205.115234375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IA - Cedar Rapids,28670.9228515625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IA - Davenport,22220.5
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IA - Des Moines,29047.311848958332
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IA - Dubuque,26984.525390625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IA - Iowa City,30900.4111328125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IA - Mason City,25535.34765625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,ID - Boise,25443.7470703125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,ID - Idaho Falls,22775.619140625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Blue Island,42035.91796875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Chicago,46561.11328125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Elgin,34588.6396484375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Evanston,37792.8076171875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Hinsdale,41990.56640625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Joliet,34796.14453125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Melrose Park,47314.5
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Peoria,35242.0966796875
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Rockford,41430.912109375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Springfield,31793.54609375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IL - Urbana,33902.18359375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - Evansville,31163.58984375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - Fort Wayne,38970.620442708336
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - Gary,30790.17431640625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - Indianapolis,32879.106724330355
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - Lafayette,41855.453125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - Muncie,38740.41015625
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - Munster,28666.0439453125
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - South Bend,38956.024609375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,IN - Terre Haute,36431.7734375
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,KS - Topeka,27834.734375
